id,job_title,location,experience_level,education_level,salary
5401,Graphic Design Staff,Banten,2,Sarjana,5500000
7066,Project Management Office,Jakarta,2,Sarjana,5500000
8207,Finance Accounting Tax Staff,Karawang,2,Sarjana,5500000
8864,Sales Assistant,Jakarta,2,Sarjana,5500000
9722,Service Technician (Lab)  Surabaya,Surabaya,2,Sarjana,5500000
10013,Operation Administration Staff,Jakarta,2,Sarjana,5500000
10861,Koordinator It,Gresik,2,Sarjana,5500000
11857,Operator Mesin Bubut,Tangerang,2,Sarjana,5500000
12727,Quality Assurance Engineer,Bandung,2,Sarjana,5500000
12869,Translator Bahasa Korea,Jakarta,2,Sarjana,5500000
13229,Business Development Food,Tangerang,2,Sarjana,5500000
13490,Creative Business Development,Tangerang,2,Sarjana,5500000
13881,Staf System Admin,Jawa Timur,2,Sarjana,5500000
15266,Tax Accounting,Jakarta,2,Sarjana,5500000
16122,Team Leader,Jakarta,2,Sarjana,5500000
16216,Fleet Manager,Bogor,2,Sarjana,5500000
17165,Accounting Officer,Jakarta,2,Sarjana,5500000
17898,Pjt Alat Kesehatan,Jawa Barat,2,Sarjana,5500000
18158,Cluster Manager Sales Internet Bali,Bali,2,Sarjana,5500000
20634,Marketplace Specialist Officer,Jakarta,2,Sarjana,5500000
23209,Accounting Finance Staff,Jakarta,2,Sarjana,5500000
24077,Supervisor Produksi,Jawa Timur,2,Sarjana,5500000
25328,Sales Officer,Jakarta,2,Sarjana,5500000
27169,Product & Furniture Designer,Jakarta,2,Sarjana,5500000
28174,Ppic,Jakarta,2,Magister,5500000
29212,Marketplace Specialist,Tangerang,2,Sarjana,5500000
30160,Graphic Designer,Jakarta,2,Sarjana,5500000
31284,Administrative Secretary,Jakarta,2,Sarjana,5500000
31295,Sales Officer,Jakarta,2,Sarjana,5500000
31799,Supervisor Hrd Fabrikasi,Jakarta,2,Sarjana,5500000
31856,Building & Asset Management Staff,Bandung,2,Sarjana,5500000
31957,Digital Brand Executive,Jakarta,2,Sarjana,5500000
32005,Legal Officer,Jakarta,2,Sarjana,5500000
32055,Head Marketing & Digital Marketing,Bekasi,2,Sarjana,5500000
32097,Human Resources And Ga,Jakarta,2,Sarjana,5500000
32784,Technical Analyst,Yogyakarta,2,Sarjana,5500000
32928,Quantity Surveyor,Jawa Timur,2,Sarjana,5500000
33044,Finance & Accounting Staff,Tangerang,2,Sarjana,5500000
33516,Interior Designer,Jakarta,2,Sarjana,5500000
33553,Digital Marketing,Tangerang,2,Sarjana,5500000
33778,Staff Hrd & Payroll,Banten,2,Sarjana,5500000
33822,"Project Supervisor (Civil, Construction & Interior)",Jakarta,2,Sarjana,5500000
33945,Supervisor Hrd Fabrikasi,Jakarta,2,Sarjana,5500000
34328,Marketing Center Of Excellent,Sumatera Utara,2,Sarjana,5500000
34659,Estimator,Bogor,2,Sarjana,5500000
34721,Site Finance Staff,Tangerang,2,Sarjana,5500000
41,Backend Developer,Jakarta,1,Sarjana,5500000
970,Staff Hrd & Ga,Jakarta,1,Sarjana,5500000
1457,Math Teacher / Guru Matematika,Jakarta,1,Sarjana,5500000
1563,Middle Php Programmer (Mpp),Yogyakarta,1,Sarjana,5500000
1634,Digital Marketing,Jakarta,1,Sarjana,5500000
1745,Ppic Staff,Jakarta,1,Sarjana,5500000
2483,Programmer - Php,Jakarta,1,Sarjana,5500000
3003,Image Editor,Jakarta,1,Sarjana,5500000
4050,Finance & Accounting,Tangerang,1,Sarjana,5500000
5596,Dcs Operator,Karawang,1,Sarjana,5500000
5799,Sales Staff,Jakarta,1,Sarjana,5500000
6292,Purchasing,Jakarta,1,Sarjana,5500000
6556,Lean And Technology,Serang,1,Sarjana,5500000
7348,Mobile Developer,Bandung,1,Sarjana,5500000
10263,Frontend Developer,Jakarta,1,Sarjana,5500000
12380,Contact Center Bahasa Melayu (Malaysia),Semarang,1,Sarjana,5500000
12407,Content Creator,Jakarta,1,Sarjana,5500000
12599,Cost Control Supervisor,Jawa Timur,1,Sarjana,5500000
12960,Accounting Officer,Jakarta,1,Sarjana,5500000
13519,Translator (Mandarin Speaker),Jakarta,1,Sarjana,5500000
14940,Supervisor Hr Recruitment & Training,Tangerang,1,Sarjana,5500000
15317,Staff Security Officer,Denpasar,1,Sarjana,5500000
16631,Backend Developer,Jakarta,1,Sarjana,5500000
17076,Regional Administration Supervisor,Bengkulu,1,Sarjana,5500000
17187,Frontend Developer,Jakarta,1,Sarjana,5500000
18007,Middle Php Programmer (Mpp),Yogyakarta,1,Sarjana,5500000
18436,Casual Leasing Executive,Jawa Timur,1,Sarjana,5500000
18563,Middle Php Programmer (Mpp),Yogyakarta,1,Sarjana,5500000
18582,Internal Audit Staff - Financial Service (B-73778),Jakarta,1,Magister,5500000
20431,Staf Accounting Dan Administrasi (Jakarta),Jakarta,1,Sarjana,5500000
20815,Personal Assistant,Jakarta,1,Sarjana,5500000
21536,Gmp Compliance Supervisor,Jawa Barat,1,Sarjana,5500000
21823,Administrasi,Jakarta,1,Sarjana,5500000
22713,Contact Center Specialist Bahasa Philipines (Tagalog),Semarang,1,Sarjana,5500000
22848,Regional Administration Supervisor,Bengkulu,1,Sarjana,5500000
23332,Public Relation Specialist (English Speaking) Jakarta,Jakarta,1,Sarjana,5500000
24012,Export & Import Staff - Forwarding (B-72932),Jakarta,1,Magister,5500000
24214,Backend Developer,Jakarta,1,Sarjana,5500000
24419,Dokter Konsultan Estetika,Jawa Barat,1,Magister,5500000
25842,Backend Developer,Jakarta,1,Sarjana,5500000
26239,R&d Admin Staff,Jakarta,1,Sarjana,5500000
26714,Content Marketing,Jakarta,1,Sarjana,5500000
26766,Erp Consultant / Implementer (Bali Area),Bali,1,Sarjana,5500000
27567,Jr. Business Development Specialists,Jakarta,1,Doktor,5500000
27800,Graphic Designer/ Content Designer,Jakarta,1,Sarjana,5500000
28418,Frontend Developer,Jakarta,1,Sarjana,5500000
28446,Accounting,Jakarta,1,Sarjana,5500000
28860,Regional Administration Supervisor,Bengkulu,1,Sarjana,5500000
28918,Telesales Manager,Jakarta,1,Sarjana,5500000
30104,Pre-School English Teacher,Batam,1,Sarjana,5500000
30218,Backend Developer (Php Laravel),Jakarta,1,Sarjana,5500000
30367,Jr. Web Developer - Data Loader,Jakarta,1,Sarjana,5500000
31917,Quality Control,Karawang,1,Sarjana,5500000
31956,Accounting Staff,Jakarta,1,Sarjana,5500000
32156,Business Development Executive,Jakarta,1,Magister,5500000
32202,Staf Layanan Hukum Dan Repositori,Tangerang,1,Magister,5500000
32273,Frontend Developer,Jakarta,1,Sarjana,5500000
32335,Middle Php Programmer (Mpp),Yogyakarta,1,Sarjana,5500000
32633,Hr Administration And Training,Cikarang,1,Sarjana,5500000
32787,Sales Executive - Property (B-64092),Jakarta,1,Magister,5500000
33636,Tax Accounting Staff,Bandung,1,Sarjana,5500000
33852,Digital Brand Marketing,Surabaya,1,Sarjana,5500000
33887,Graphic Designer,Jakarta,1,Sarjana,5500000
33936,Logistic Staff,Jakarta,1,Sarjana,5500000
33979,Digital Marketing Executive,Jakarta,1,Sarjana,5500000
34115,Perawat Hemodialisa,Tangerang,1,Sarjana,5500000
34319,Guest Relation Officer,Cikarang,1,Sarjana,5500000
34378,Dokter Hewan ? Veterinary,Jakarta,1,Magister,5500000
34496,Android Developer (Kotlin),Yogyakarta,1,Sarjana,5500000
34528,Maintanance Administrator,Banten,1,Sarjana,5500000
34675,Staff It - Programmer,Surabaya,1,Sarjana,5500000
1225,Sales Marketing Eksekutif,Semarang,0,Sarjana,5500000
2781,Business Analyst Junior,Jakarta,0,Sarjana,5500000
5488,Finance Controlling Officer,Jakarta,0,Sarjana,5500000
6358,Dokter Hewan Praktisi Junior (Junior Veterinarian),Jakarta,0,Sarjana,5500000
7268,Cloud Engineer,Jakarta,0,Sarjana,5500000
12168,Contact Center Specialist Bahasa Philipines E-Commerce,Yogyakarta,0,Sarjana,5500000
24449,Assistant Data Analyst (Process Associate),Jakarta,0,Sarjana,5500000
24716,Business Development Staff - Reporting,Jakarta,0,Sarjana,5500000
33905,Visual Designer,Surabaya,0,Sarjana,5500000
34455,Sales Admin,Jakarta,0,Sarjana,5500000
17701,Sales Industri,Jakarta,1,Sarjana,5460000
27232,Sales Industri,Jakarta,1,Sarjana,5460000
34702,"Credit Marketing Officer (Cmo) - Depok, Cibubur & Bekasi",Cileungsi,1,Sarjana,5450000
843,Application Specialist,Jakarta,1,Magister,5405000
815,Drafter,Jakarta,7,Sarjana,5400000
6287,Pengawas Lapangan (Site Supervisor Interior),Tangerang,5,Sarjana,5400000
2224,Technical Garment Staff,Jawa Tengah,3,Sarjana,5400000
5540,English Teachers And Coordinators,Kalimantan Selatan,3,Sarjana,5400000
8981,Supervisor,Bekasi,3,Sarjana,5400000
11360,Junior Accounting & Finance Staff,Jakarta,3,Sarjana,5400000
11682,Cost Control/Estimator,Surabaya,3,Sarjana,5400000
16926,Accounting,Jakarta,3,Sarjana,5400000
18232,English Teachers And Coordinators,Kalimantan Selatan,3,Sarjana,5400000
19618,Marketing Creative,Jakarta,3,Magister,5400000
20260,Hr Staff Site,Maluku Utara,3,Sarjana,5400000
25353,Staff Accounting Bekasi,Bekasi,3,Sarjana,5400000
25493,English Teachers And Coordinators,Kalimantan Selatan,3,Sarjana,5400000
27128,Accounting Officer,Jakarta,3,Sarjana,5400000
31766,Pengawas Lapangan,Sidoarjo,3,Sarjana,5400000
33651,Design Graphic & Content Creator,Bandung,3,Sarjana,5400000
33815,"Sales, Sales Supervisor & Marketing",Jawa Timur,3,Sarjana,5400000
34664,Sales & Marketing,Jakarta,3,Sarjana,5400000
251,Desain Grafis,Jakarta,2,Sarjana,5400000
1545,Sales Associates For Jv Sarinah Dufry,Jakarta,2,Sarjana,5400000
5454,Technical Support Industri,Sidoarjo,2,Sarjana,5400000
7486,Economics Teacher,Bekasi,2,Sarjana,5400000
8388,Technical Support Staff (Service),Tangerang,2,Sarjana,5400000
8449,Finance & Accounting / Administrasi,Tangerang,2,Sarjana,5400000
8938,Electrical Utility Maintenance Supervisor,Pontianak,2,Sarjana,5400000
10804,Visual Merchandising & Activation Coordinator - Malang,Jawa Timur,2,Sarjana,5400000
13420,Supervisor Marketing,Jakarta,2,Sarjana,5400000
13506,Senior Service Engineer,Jakarta,2,Sarjana,5400000
14127,Account Executive,Tangerang,2,Sarjana,5400000
16389,Php Developer (Surabaya),Surabaya,2,Sarjana,5400000
17704,Social Media Marketing,Banten,2,Sarjana,5400000
19517,Store Supervisor - Japanese Restaurant Jabodetabek,Jakarta,2,Sarjana,5400000
20314,Staf Hrd,Makassar,2,Sarjana,5400000
21421,Devops,Surabaya,2,Sarjana,5400000
23097,Digital Marketing,Depok,2,Sarjana,5400000
23418,Product Photographer,Jakarta,2,Sarjana,5400000
23656,Staff Ppic,Purwakarta,2,Sarjana,5400000
28285,"Account Executive (Area Bali, Denpasar)",Denpasar,2,Sarjana,5400000
32365,Supervisor Content Creator,Jakarta,2,Sarjana,5400000
32548,It Support,Jakarta,2,Sarjana,5400000
32611,Administrasi,Jakarta,2,Sarjana,5400000
33573,Quantity Control (Qc Furniture),Surabaya,2,Sarjana,5400000
33613,Course Consultant / Sales (Course-Net Gading Serpong),Tangerang,2,Sarjana,5400000
34715,Social Media Content Creator,Jakarta,2,Sarjana,5400000
34729,Corporate Account Manager Bali,Bali,2,Sarjana,5400000
345,Digital Marketing (Penjualan B2c),Surabaya,1,Sarjana,5400000
2095,Staff Costing And Pricing,Cikupa,1,Sarjana,5400000
5684,Pengawas Konstruksi,Bogor,1,Sarjana,5400000
5864,Pengawas Konstruksi,Bogor,1,Sarjana,5400000
13892,Social Media Content Creator,Jakarta,1,Sarjana,5400000
19158,It Network Support,Jakarta,1,Sarjana,5400000
19232,Hr Ga (Human Resources & General Affair),Tangerang,1,Magister,5400000
20276,Copywriter And Content Marketing,Jakarta,1,Sarjana,5400000
21753,Sales Support,Jakarta,1,Sarjana,5400000
27499,Digital Marketing Officer,Jakarta,1,Sarjana,5400000
29460,Sales Med Representative Indolab Jakarta Selatan,Jakarta,1,Sarjana,5400000
29545,Staff Finance / Keuangan Di Surabaya,Surabaya,1,Sarjana,5400000
32525,Grapich Design,Cikarang,1,Sarjana,5400000
33003,Sales Marketing,Tangerang,1,Sarjana,5400000
33217,Venue Account Executive (Sales),Jakarta,1,Sarjana,5400000
34043,Accounting Staff,Jakarta,1,Sarjana,5400000
34057,Credit Marketing Officer (Cmo) - Jakarta,Jakarta,1,Sarjana,5400000
34563,Academic Admission Staff (Bahasa Jerman),Jakarta,1,Sarjana,5400000
9351,Electrial Engineer,Jakarta,0,Sarjana,5400000
21474,Electrial Engineer,Jakarta,0,Sarjana,5400000
24130,Admin Document Control,Jakarta,0,Sarjana,5400000
33725,Software Engineer,Jakarta,0,Sarjana,5400000
34093,Electrial Engineer,Jakarta,0,Sarjana,5400000
34429,Software Engineer,Jakarta,0,Sarjana,5400000
34531,Electrial Engineer,Jakarta,0,Sarjana,5400000
34604,Junior Tax Staff,Jakarta,0,Sarjana,5400000
27779,It Project Management Officer (Pmo),Jawa Barat,1,Sarjana,5375000
34546,Distributor Channel Area Surabaya,Surabaya,1,Sarjana,5375000
5871,Accounting & Tax,Jakarta,2,Sarjana,5350000
28254,Product Specialist Physiotherapy,Jakarta,2,Sarjana,5350000
3694,Hrd (Management),Jakarta,1,Magister,5350000
12283,Account Strategist For Digital Agency,Jakarta,1,Sarjana,5350000
32908,Hrd (Management),Jakarta,1,Magister,5350000
14566,Purchasing (Pch),Jakarta,3,Sarjana,5325000
17469,Customer Relation Officer,Jakarta,1,Sarjana,5325000
19090,Sales Consultant - Jakarta,Jakarta,1,Sarjana,5300400
25123,Sales Franchise (Kemitraan),Jakarta,3,Sarjana,5300000
31924,Accounting & Tax Staff,Jakarta,3,Sarjana,5300000
4345,Fashion Content Creator / Social Media Specialist,Jakarta,2,Sarjana,5300000
29321,Electronic Service Engineer,Surabaya,2,Sarjana,5300000
29518,Creative Content Creator - Social Media,Jakarta,2,Sarjana,5300000
34499,Electronic Service Engineer,Surabaya,2,Sarjana,5300000
34687,Staff Accounting,Jakarta,2,Sarjana,5300000
11342,Credit Marketing Officer (Cmo) - Bogor,Bogor,1,Sarjana,5300000
11448,Account Executive,Jakarta,1,Sarjana,5300000
27554,Hr Ga Admin [Factory],Cikarang,1,Sarjana,5300000
29067,Sales Pic (Marketing Export Junior Staff),Bekasi,1,Sarjana,5300000
31637,Access Community Relation,Jakarta,1,Sarjana,5300000
27958,Financial Specialist Executive (Jabodetabek),Jakarta,0,Sarjana,5300000
27043,Product Development Specialist,Sidoarjo,2,Sarjana,5280000
34118,Accounting & Tax,Banten,2,Sarjana,5280000
17431,Photographer & Videographer,Jakarta,1,Sarjana,5280000
33882,Mekanik,Bogor,0,Sarjana,5280000
24554,Drafter Hvac/Mep,Jakarta,2,Sarjana,5256000
16406,Accounting,Surabaya,7,Magister,5250000
10350,Supervisor Gudang,Sumatera Utara,5,Sarjana,5250000
24673,Junior Programmer,Cikarang,5,Sarjana,5250000
33642,Supervisor,Manokwari,5,Sarjana,5250000
12160,Surveyor,Gresik,4,Sarjana,5250000
32254,Data Analyst Staff,Tangerang,4,Sarjana,5250000
2346,Digital Marketing Coordinator,Jawa Tengah,3,Sarjana,5250000
4937,Supervisor Purchasing,Surabaya,3,Sarjana,5250000
5619,Accounting Staff,Jakarta,3,Sarjana,5250000
7440,Human Resource,Tangerang,3,Magister,5250000
8158,Purchasing Staff,Jakarta,3,Sarjana,5250000
8418,Sales Consultant Staff,Bekasi,3,Sarjana,5250000
9719,Sales Marketing Engineer,Bogor,3,Sarjana,5250000
12008,Senior Architect / Interior Designer,Semarang,3,Sarjana,5250000
17088,Hrd Staff & Ga,Jakarta,3,Sarjana,5250000
19110,Interior Designer,Tangerang,3,Sarjana,5250000
20529,It Program,Jakarta,3,Sarjana,5250000
20547,Head Chef,Jakarta,3,Sarjana,5250000
23206,Legal Staff,Jakarta,3,Sarjana,5250000
24790,Creative Designer,Jakarta,3,Sarjana,5250000
26563,Ga & Hr,Jakarta,3,Sarjana,5250000
27899,B2b Sales Industry (Staff),Jakarta,3,Sarjana,5250000
32073,It Program,Jakarta,3,Sarjana,5250000
32373,Supervisor Sales Gt,Jakarta,3,Sarjana,5250000
32532,Supervisor Engineering,Citeureup,3,Sarjana,5250000
23,Senior Staff Purchasing,Surabaya,2,Sarjana,5250000
2074,Interior Designer,Jakarta,2,Sarjana,5250000
3006,Senior Staff Accounting And Tax,Tangerang,2,Sarjana,5250000
3039,Project Planning Officer,Jakarta,2,Sarjana,5250000
6261,Property Advisor - Voza Tower,Surabaya,2,Sarjana,5250000
6624,Sales Support Engineer,Surabaya,2,Sarjana,5250000
7412,Senior Staff Operasional,Jakarta,2,Sarjana,5250000
7813,Social Media Strategist,Jakarta,2,Sarjana,5250000
10403,Hr Supervisor,Jakarta,2,Sarjana,5250000
12711,Content Creator,Banten,2,Sarjana,5250000
13327,Sales Support Engineer,Surabaya,2,Sarjana,5250000
16630,Property Advisor - Tritan Point/ Tritan Hub Warehouse,Surabaya,2,Sarjana,5250000
16748,Sales & Marketing Automatic Door (Industrial & Residential Door),Jakarta,2,Sarjana,5250000
16895,Marketing Sales,Jakarta,2,Sarjana,5250000
17873,"Staff Export Import (Penempatan : Legok, Tangerang)",Tangerang,2,Sarjana,5250000
18572,Customer Service,Jakarta,2,Sarjana,5250000
19771,Payroll & Hr Compensation Benefit Officer,Jakarta,2,Sarjana,5250000
21593,Sales Engineer,Jakarta,2,Sarjana,5250000
22495,Property Advisor - Arc100 Apartment,Surabaya,2,Sarjana,5250000
25014,Supervisor Interior,Tangerang,2,Sarjana,5250000
25426,Admin Reseller Produk Baby,Jakarta,2,Sarjana,5250000
25594,Admin Sales/E-Commerce,Jakarta,2,Sarjana,5250000
28575,Document Controller,Banten,2,Sarjana,5250000
29079,Hrd & Ga Staff,Jakarta,2,Sarjana,5250000
30428,Sales Support Engineer,Surabaya,2,Sarjana,5250000
32483,Motion Graphic Designer Animator Animation,Jakarta,2,Sarjana,5250000
32576,Sales Retail Consultant,Jakarta,2,Sarjana,5250000
32819,Hr Supervisor,Jakarta,2,Sarjana,5250000
32935,Staff Qc,Jawa Timur,2,Sarjana,5250000
33013,Tax Supervisor,Bandung,2,Sarjana,5250000
33169,Finance & Accounting Staff (Ar & Ap),Jakarta,2,Sarjana,5250000
33174,Senior Staff Accounting And Tax,Tangerang,2,Sarjana,5250000
33780,Central Kitchen Manager,Jakarta,2,Sarjana,5250000
33851,Senior Staff Operasional,Jakarta,2,Sarjana,5250000
34407,Regulatory Staff,Jakarta,2,Magister,5250000
34537,Copywriter And Digital Marketing Seo,Jakarta,2,Sarjana,5250000
909,Business Strategic Development,Bekasi,1,Sarjana,5250000
2016,Supervisor Warehouse (Raw Material),Jakarta,1,Sarjana,5250000
4966,Online Advertising Officer (English Speaking) Jakarta,Jakarta,1,Magister,5250000
5920,Merchandiser Fashion,Jakarta,1,Sarjana,5250000
10074,Sales Executive [Aesthetic Product] [Medan],Medan,1,Sarjana,5250000
10606,Sekretaris,Jakarta,1,Sarjana,5250000
10924,Sales Marketing Export Staff - Automotive (Bekasi) (B-73719),Bekasi,1,Magister,5250000
12807,Perawat Technical Support Produk Implant Spine,Jakarta,1,Sarjana,5250000
15099,Internal Audit Investigator (Field Collection),Jakarta,1,Sarjana,5250000
16995,Account Executive Dki-Banten,Tangerang,1,Sarjana,5250000
19657,Finance,Jawa Barat,1,Sarjana,5250000
21138,Frontend Engineer,Bandung,1,Sarjana,5250000
21740,Tax Consultant,Jakarta,1,Sarjana,5250000
23337,Sales Administration Staff,Bekasi,1,Sarjana,5250000
24591,Administration Staff ( English Speaker ),Jakarta,1,Sarjana,5250000
25139,Sales,Jawa Tengah,1,Sarjana,5250000
27418,Auditor,Jakarta,1,Sarjana,5250000
28777,Web Designer,Jakarta,1,Sarjana,5250000
29472,Sales (Penjualan Baut),Jakarta,1,Sarjana,5250000
30649,Account Executive Dki-Banten,Tangerang,1,Sarjana,5250000
31334,Formulation Development Scientist,Jawa Barat,1,Sarjana,5250000
32240,Staff Accounting,Jakarta,1,Sarjana,5250000
32326,Admin Purchasing (Mandarin),Jakarta,1,Sarjana,5250000
32620,Agent Telesales,Jakarta,1,Sarjana,5250000
32642,Dubber And Video Editor,Jakarta,1,Sarjana,5250000
32752,Customer Service Online,Jakarta,1,Sarjana,5250000
32883,Ui/Ux Designer,Bandung,1,Sarjana,5250000
33002,Fashion Designer,Jakarta,1,Sarjana,5250000
33005,Cost Accounting Staff,Jakarta,1,Sarjana,5250000
33305,Staff Hr & Ga,Jakarta,1,Sarjana,5250000
33404,Content Specialist,Banten,1,Sarjana,5250000
33457,Sales (Penjualan Baut),Jakarta,1,Sarjana,5250000
33493,Marketing Communication,Jakarta,1,Sarjana,5250000
33614,Sales,Jawa Tengah,1,Sarjana,5250000
34006,Creative Project Manager,Jakarta,1,Sarjana,5250000
34112,Telesales,Jakarta,1,Sarjana,5250000
34324,Advertising Officer (English Speaking) Jakarta,Jakarta,1,Sarjana,5250000
34649,Telemarketing,Jakarta,1,Sarjana,5250000
34684,Interior Designer,Jakarta,1,Sarjana,5250000
10275,Financial Specialist (Kupang),Kupang,0,Sarjana,5250000
11012,Marketing Officer,Jakarta,0,Sarjana,5250000
12408,Admin Hr,Banten,0,Sarjana,5250000
14413,Content Creator,Jakarta,0,Sarjana,5250000
18047,Financial Specialist (Pontianak),Pontianak,0,Sarjana,5250000
19508,Customer Relation,Jakarta,0,Sarjana,5250000
28595,Financial Specialist (Pontianak),Pontianak,0,Sarjana,5250000
32228,Junior Software Engineer,Jakarta,0,Sarjana,5250000
32418,Business Development Associate,Jakarta,0,Magister,5250000
33058,Loss Adjuster,Jakarta,0,Sarjana,5250000
33440,Graduate Program,Jakarta,0,Sarjana,5250000
34408,Staf Customer Care,Jakarta,0,Sarjana,5250000
11363,Admin Ekspedisi,Jakarta,2,Sarjana,5220000
12706,Field Collector Area Surabaya,Surabaya,2,Sarjana,5220000
2042,Internal Audit Supervisor,Sulawesi Utara,3,Sarjana,5200000
12825,Account Officer,Banten,2,Sarjana,5200000
30513,Sales Executive - Dki & Jatim (Lab Chemicals),Jakarta,2,Sarjana,5200000
31934,Sales Admin,Jakarta,2,Sarjana,5200000
34354,Sales Project,Jakarta,2,Sarjana,5200000
34746,Credit Marketing Officer (Cmo) - Tangerang & Cikupa,Tangerang,1,Sarjana,5200000
29443,Marketing Officer (Cab. Tangerang),Tangerang,0,Sarjana,5200000
32905,Marketing,Jakarta,0,Sarjana,5200000
34231,Colection Officer,Jakarta,0,Sarjana,5200000
1222,It - Quality Assurance (Ho),Jakarta,2,Sarjana,5175000
3412,Admin Produksi,Jakarta,1,Sarjana,5175000
19305,Cashier,Jakarta,1,Sarjana,5175000
30154,Interior Designer,Tangerang,1,Sarjana,5175000
